"rgn_id","product","year","usd_rel"
3,"ornamentals",1995,0.526556776556777
4,"ornamentals",1995,0.526556776556777
2,"ornamentals",1995,0.526556776556777
1,"ornamentals",1995,0.526556776556777
3,"ornamentals",1996,0.394917582417582
4,"ornamentals",1996,0.394917582417582
2,"ornamentals",1996,0.394917582417582
1,"ornamentals",1996,0.394917582417582
3,"ornamentals",1997,0.285027472527473
4,"ornamentals",1997,0.285027472527473
2,"ornamentals",1997,0.285027472527473
1,"ornamentals",1997,0.285027472527473
3,"ornamentals",1998,0.309065934065934
4,"ornamentals",1998,0.309065934065934
2,"ornamentals",1998,0.309065934065934
1,"ornamentals",1998,0.309065934065934
3,"ornamentals",1999,0.216346153846154
4,"ornamentals",1999,0.216346153846154
2,"ornamentals",1999,0.216346153846154
1,"ornamentals",1999,0.216346153846154
3,"ornamentals",2000,0.29532967032967
4,"ornamentals",2000,0.29532967032967
2,"ornamentals",2000,0.29532967032967
1,"ornamentals",2000,0.29532967032967
3,"ornamentals",2001,0.446428571428571
4,"ornamentals",2001,0.446428571428571
2,"ornamentals",2001,0.446428571428571
1,"ornamentals",2001,0.446428571428571
3,"ornamentals",2002,0.60782967032967
4,"ornamentals",2002,0.60782967032967
2,"ornamentals",2002,0.60782967032967
1,"ornamentals",2002,0.60782967032967
3,"ornamentals",2003,0.865384615384615
4,"ornamentals",2003,0.865384615384615
2,"ornamentals",2003,0.865384615384615
1,"ornamentals",2003,0.865384615384615
3,"ornamentals",2004,0.961538461538462
4,"ornamentals",2004,0.961538461538462
2,"ornamentals",2004,0.961538461538462
1,"ornamentals",2004,0.961538461538462
3,"ornamentals",2005,1
4,"ornamentals",2005,1
2,"ornamentals",2005,1
1,"ornamentals",2005,1
3,"ornamentals",2006,1
4,"ornamentals",2006,1
2,"ornamentals",2006,1
1,"ornamentals",2006,1
3,"ornamentals",2007,1
4,"ornamentals",2007,1
2,"ornamentals",2007,1
1,"ornamentals",2007,1
3,"ornamentals",2008,1
4,"ornamentals",2008,1
2,"ornamentals",2008,1
1,"ornamentals",2008,1
3,"ornamentals",2009,1
4,"ornamentals",2009,1
2,"ornamentals",2009,1
1,"ornamentals",2009,1
3,"ornamentals",2010,1
4,"ornamentals",2010,1
2,"ornamentals",2010,1
1,"ornamentals",2010,1
3,"ornamentals",2011,1
4,"ornamentals",2011,1
2,"ornamentals",2011,1
1,"ornamentals",2011,1
